Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2010,699,2,156,"H3","391290",8,38107,38107,149954,6
2010,699,1,156,"H3","3913",1,,2207997,7169653,0
2010,699,2,156,"H3","3913",1,,,9026,0
2010,699,1,156,"H3","391310",8,879082,879082,2649602,0
2010,699,2,156,"H3","391310",8,35,35,400,6
2010,699,1,156,"H3","391390",8,1328915,1328915,4520052,0
2010,699,2,156,"H3","391390",1,,,8626,0
2010,699,1,156,"H3","3914",1,,1408066,3307675,0
2010,699,2,156,"H3","3914",1,,,375858,0
2010,699,1,156,"H3","3915",8,1850138,1850138,920722,0
2010,699,2,156,"H3","3915",8,19359091,19359091,9422457,6
2010,699,1,156,"H3","391510",8,111176,111176,62284,0
2010,699,1,156,"H3","391530",8,68011,68011,37200,0
2010,699,2,156,"H3","391530",8,1522850,1522850,588746,6
2010,699,1,156,"H3","391610",8,24656,24656,70672,0
2010,699,1,156,"H3","3917",1,,3199614,11877338,0
2010,699,2,156,"H3","3917",1,,,649376,0
2010,699,1,156,"H3","391710",8,18117,18117,87533,0
2010,699,1,156,"H3","391721",8,362280,362280,1184148,0
2010,699,2,156,"H3","391721",8,18186,18186,68944,6
2010,699,1,156,"H3","391722",8,7753,7753,60207,0
2010,699,2,156,"H3","391722",8,32,32,95,6
2010,699,1,156,"H3","391723",8,136530,136530,509420,0
2010,699,2,156,"H3","391723",8,160,160,401,6
2010,699,1,156,"H3","391729",8,528780,528780,2169771,0
2010,699,2,156,"H3","391729",1,,,3617,0
2010,699,1,156,"H3","391731",8,121713,121713,365003,0
2010,699,2,156,"H3","391731",1,,,370785,0
2010,699,1,156,"H3","391732",8,188493,188493,923233,0
2010,699,2,156,"H3","391732",8,1434,1434,12912,6
2010,699,1,156,"H3","391739",8,951941,951941,2729876,0
2010,699,2,156,"H3","391739",8,26548,26548,185154,6
2010,699,1,156,"H3","391740",8,871702,871702,3783732,0
2010,699,2,156,"H3","391740",8,1053,1053,7467,6
2010,699,1,156,"H3","391810",8,1003624,1003624,3177760,0
2010,699,2,156,"H3","391810",8,603452,603452,1578330,6
2010,699,1,156,"H3","391910",8,331180,331180,961252,0
2010,699,2,156,"H3","391910",8,772,772,6111,6
2010,699,1,156,"H3","392010",8,4853518,4853518,12796203,0
2010,699,2,156,"H3","392010",8,70895,70895,206001,6
2010,699,1,156,"H3","392043",8,2003562,2003562,3062148,0
2010,699,1,156,"H3","392049",8,35061188,35061188,42208279,0
2010,699,2,156,"H3","392049",8,90319,90319,282693,6
2010,699,1,156,"H3","392051",8,1431928,1431928,1901035,0
2010,699,1,156,"H3","392059",8,2125497,2125497,2322095,0
2010,699,1,156,"H3","392062",8,5047458,5047458,10243508,0
2010,699,2,156,"H3","392062",8,4083853,4083853,14841747,6
2010,699,1,156,"H3","392063",8,588583,588583,1229655,0
2010,699,1,156,"H3","392079",8,725,725,6433,0
2010,699,1,156,"H3","392092",8,74787,74787,544046,0
2010,699,2,156,"H3","392099",1,,,722751,0
2010,699,1,156,"H3","392099",8,12152544,12152544,30501783,0
2010,699,1,156,"H3","3921",8,16378939,16378939,37030845,0
2010,699,2,156,"H3","3921",8,420991,420991,2082042,6
2010,699,1,156,"H3","392111",8,444775,444775,683088,0
2010,699,2,156,"H3","392111",8,37,37,127,6
2010,699,1,156,"H3","392112",8,582977,582977,1227188,0
2010,699,2,156,"H3","392112",8,2732,2732,10648,6
2010,699,1,156,"H3","392113",8,662380,662380,1817565,0
2010,699,2,156,"H3","392113",8,212,212,1496,6
2010,699,1,156,"H3","392114",8,1000,1000,9982,0
2010,699,1,156,"H3","392190",8,13661142,13661142,30756694,0
2010,699,2,156,"H3","392190",8,416786,416786,2063112,6
2010,699,1,156,"H3","3922",8,3480785,3480785,16716254,0
2010,699,2,156,"H3","3922",8,5000,5000,36183,6
2010,699,1,156,"H3","392220",8,487924,487924,2727725,0
2010,699,1,156,"H3","392310",8,4029005,4029005,6787715,0
2010,699,2,156,"H3","392310",8,98098,98098,369237,6
2010,699,1,156,"H3","392329",8,1705036,1705036,6632692,0
2010,699,2,156,"H3","392329",8,23786,23786,110890,6
2010,699,2,156,"H3","392350",8,50002,50002,278881,6
2010,699,1,156,"H3","392350",8,1417896,1417896,6658481,0
2010,699,1,156,"H3","392390",8,2620271,2620271,8719681,0
2010,699,2,156,"H3","392390",8,117423,117423,503707,6
2010,699,1,156,"H3","392410",8,1563064,1563064,4870864,0
2010,699,2,156,"H3","392410",8,179095,179095,793346,6
2010,699,1,156,"H3","392490",8,2456290,2456290,7311938,0
2010,699,2,156,"H3","392490",8,14211,14211,72308,6
2010,699,2,156,"H3","3925",8,51035,51035,275435,6
2010,699,1,156,"H3","3925",8,4998907,4998907,13447733,0
2010,699,1,156,"H3","392510",8,22578,22578,64881,0
2010,699,1,156,"H3","392520",8,1318444,1318444,3934319,0
2010,699,1,156,"H3","392530",8,261319,261319,1079137,0
2010,699,1,156,"H3","392590",8,3396566,3396566,8369395,0
2010,699,2,156,"H3","392590",8,51035,51035,275435,6
2010,699,1,156,"H3","392610",8,1995814,1995814,5089953,0
2010,699,2,156,"H3","392610",8,31589,31589,193878,6
2010,699,1,156,"H3","392620",8,1516535,1516535,5159621,0
2010,699,2,156,"H3","392620",8,206,206,2544,6
2010,699,1,156,"H3","392640",8,3690039,3690039,8255060,0
2010,699,2,156,"H3","392640",8,239,239,2279,6
2010,699,1,156,"H3","4001",1,,641447,2019567,0
2010,699,2,156,"H3","4001",1,,1732354,3238321,4
2010,699,1,156,"H3","400121",8,433652,433652,1431671,0
2010,699,2,156,"H3","400121",8,1276863,1276863,2337917,6
2010,699,1,156,"H3","400122",8,159960,159960,479308,0
2010,699,1,156,"H3","4002",8,14494288,14494288,36490366,0
2010,699,2,156,"H3","4002",8,1207980,1207980,1672054,6
2010,699,1,156,"H3","400211",8,400162,400162,789668,0
2010,699,2,156,"H3","400211",8,1169168,1169168,1590297,6
2010,699,1,156,"H3","400219",8,7601013,7601013,16039513,0
2010,699,2,156,"H3","400219",8,11665,11665,21608,6
2010,699,1,156,"H3","400220",8,622750,622750,1616077,0
2010,699,1,156,"H3","400239",8,891600,891600,2647414,0
2010,699,1,156,"H3","400249",8,431573,431573,1326661,0
2010,699,1,156,"H3","400259",8,878953,878953,2284270,0
2010,699,2,156,"H3","400259",8,6154,6154,14567,6
2010,699,1,156,"H3","400280",8,1673003,1673003,4725572,0
2010,699,2,156,"H3","400280",8,46,46,156,6
2010,699,1,156,"H3","400299",8,604016,604016,1778340,0
2010,699,2,156,"H3","400299",8,7424,7424,26203,6
2010,699,1,156,"H3","4003",8,380812,380812,256611,0
2010,699,2,156,"H3","4003",8,8130793,8130793,6648586,6
2010,699,1,156,"H3","400300",8,380812,380812,256611,0
2010,699,2,156,"H3","400300",8,8130793,8130793,6648586,6
2010,699,1,156,"H3","4004",8,263531,263531,108543,0
2010,699,2,156,"H3","4004",8,56587,56587,22569,6
2010,699,1,156,"H3","400400",8,263531,263531,108543,0
2010,699,2,156,"H3","400400",8,56587,56587,22569,6
2010,699,1,156,"H3","4005",8,918333,918333,2047503,0
2010,699,2,156,"H3","4005",8,369125,369125,1535550,6
2010,699,1,156,"H3","400510",8,220738,220738,1085112,0
2010,699,1,156,"H3","400591",8,281715,281715,205508,0
2010,699,2,156,"H3","400591",8,246303,246303,1173723,6
2010,699,1,156,"H3","4006",8,4064,4064,21655,0
2010,699,2,156,"H3","4006",8,35,35,289,6
2010,699,1,156,"H3","4007",8,215837,215837,555765,0
2010,699,2,156,"H3","4007",8,23328,23328,76484,6
2010,699,1,156,"H3","400821",8,709347,709347,1326747,0
2010,699,2,156,"H3","400821",8,328587,328587,1703149,6
2010,699,1,156,"H3","400829",8,473351,473351,1668346,0
2010,699,2,156,"H3","400829",8,39,39,250,6
2010,699,1,156,"H3","4009",8,1859188,1859188,8232993,0
2010,699,2,156,"H3","4009",8,223546,223546,1646718,6
2010,699,1,156,"H3","400911",8,366260,366260,1517714,0
2010,699,2,156,"H3","400911",8,11,11,140,6
2010,699,1,156,"H3","400912",8,34116,34116,179541,0
2010,699,1,156,"H3","400921",8,957545,957545,3726215,0
2010,699,2,156,"H3","400921",8,79036,79036,428206,6
2010,699,1,156,"H3","400922",8,38709,38709,292984,0
2010,699,2,156,"H3","400922",8,102,102,1502,6
2010,699,1,156,"H3","400931",8,145157,145157,639173,0
2010,699,2,156,"H3","400931",8,144165,144165,1211891,6
2010,699,1,156,"H3","400932",8,1435,1435,5871,0
2010,699,2,156,"H3","400932",8,232,232,4979,6
2010,699,1,156,"H3","400941",8,163036,163036,852712,0
2010,699,1,156,"H3","401019",8,159821,159821,898616,0
2010,699,2,156,"H3","401019",1,,,22312,0
2010,699,1,156,"H3","401032",8,8441,8441,93340,0
2010,699,2,156,"H3","401032",8,235,235,4670,6
2010,699,1,156,"H3","401033",8,596,596,4276,0
2010,699,1,156,"H3","401034",8,1087,1087,16308,0
2010,699,1,156,"H3","401035",8,1070,1070,7651,0
2010,699,1,156,"H3","401036",8,4077,4077,27804,0
2010,699,1,156,"H3","401039",8,1024465,1024465,6300999,0
2010,699,2,156,"H3","401039",8,9743,9743,253411,6
2010,699,1,156,"H3","4011",1,,,227560305,0
2010,699,2,156,"H3","4011",1,,25290,109796,4
2010,699,1,156,"H3","401120",5,1932920,40752063,171744007,4
2010,699,2,156,"H3","401120",5,11,473,1938,6
2010,699,1,156,"H3","401130",5,260,11476,246284,4
2010,699,1,156,"H3","401150",5,154483,,194943,0
2010,699,2,156,"H3","401150",5,1540,787,7193,6
2010,699,1,156,"H3","401162",5,311,189184,802230,4
2010,699,1,156,"H3","401194",5,86,7933,46408,4
2010,699,1,156,"H3","401199",5,15102,1095127,4761205,4
2010,699,2,156,"H3","401199",5,1160,22288,93752,6
2010,699,1,156,"H3","4012",1,,512137,1979610,4
2010,699,2,156,"H3","4012",1,,,107054,0
2010,699,1,156,"H3","401211",5,4,96,291,4
2010,699,1,156,"H3","401213",5,194,4509,42845,4
2010,699,1,156,"H3","401220",5,1473,19022,17999,4
2010,699,1,156,"H3","401290",8,200125,200125,946354,0
2010,699,2,156,"H3","401290",1,,,107054,0
2010,699,1,156,"H3","401310",5,226282,782007,2677124,4
2010,699,1,156,"H3","4014",8,196802,196802,763522,0
2010,699,2,156,"H3","4014",8,93,93,1525,6
2010,699,1,156,"H3","4015",8,205851,205851,1613716,6
2010,699,2,156,"H3","4015",8,5002,5002,106476,6
2010,699,1,156,"H3","401519",8,64521,64521,318095,6
2010,699,2,156,"H3","401519",8,123,123,744,6
2010,699,1,156,"H3","401590",8,96944,96944,1042234,6
2010,699,2,156,"H3","401590",8,4879,4879,105732,6
2010,699,1,156,"H3","4016",1,,17629143,41322546,0
2010,699,2,156,"H3","4016",1,,,3135415,0
2010,699,1,156,"H3","401610",8,23187,23187,170160,0
2010,699,1,156,"H3","401691",8,127527,127527,427065,0
2010,699,2,156,"H3","401691",8,3822,3822,10734,6
2010,699,1,156,"H3","401692",8,98171,98171,449731,0
2010,699,1,156,"H3","401694",8,510,510,5740,0
2010,699,1,156,"H3","401695",8,122667,122667,1206322,0
2010,699,2,156,"H3","401695",8,1759,1759,31508,6
2010,699,1,156,"H3","4017",1,,30887,264494,0
2010,699,2,156,"H3","4017",1,,,75409,0
2010,699,1,156,"H3","4101",1,,213121,647560,0
2010,699,2,156,"H3","4101",1,,,407859,0
2010,699,2,156,"H3","410190",1,,,158661,0
2010,699,1,156,"H3","410190",8,79736,79736,363689,0
2010,699,1,156,"H3","410221",8,81255,81255,354351,6
2010,699,2,156,"H3","410221",8,1043,1043,4698,6
2010,699,1,156,"H3","410229",1,,,351494,0
2010,699,1,156,"H3","4103",1,,126450,475409,0
2010,699,2,156,"H3","4103",1,,,56,0
2010,699,1,156,"H3","410330",8,96281,96281,430789,0
2010,699,1,156,"H3","410390",8,30169,30169,44619,0
2010,699,2,156,"H3","410390",1,,,56,0
2010,699,1,156,"H3","4104",8,835326,835326,4180489,0
2010,699,2,156,"H3","4104",8,245752,245752,745040,6
2010,699,1,156,"H3","410411",8,44603,44603,354940,0
2010,699,2,156,"H3","410411",8,65214,65214,163571,6
2010,699,1,156,"H3","410441",8,5242,5242,95667,0
2010,699,1,156,"H3","4105",8,145510,145510,718140,0
2010,699,2,156,"H3","4105",8,529,529,18022,6
2010,699,1,156,"H3","4106",1,,179377,1840194,0
2010,699,2,156,"H3","4106",1,,,376003,0
2010,699,2,156,"H3","410622",8,7254,7254,232987,6
2010,699,1,156,"H3","410632",8,63794,63794,318528,0
2010,699,1,156,"H3","410691",8,17700,17700,221636,0
2010,699,1,156,"H3","410692",8,87250,87250,1045114,0
2010,699,2,156,"H3","410692",1,,,142249,0
2010,699,2,156,"H3","4107",8,2119989,2119989,41237526,6
2010,699,1,156,"H3","4107",8,216584,216584,2875212,0
2010,699,2,156,"H3","410712",8,1783,1783,45742,6
2010,699,1,156,"H3","410712",8,372,372,5101,0
2010,699,1,156,"H3","410719",8,160361,160361,1892239,0
2010,699,2,156,"H3","410719",8,610677,610677,12829497,6
2010,699,2,156,"H3","410791",8,13054,13054,146013,6
2010,699,1,156,"H3","4112",8,6596,6596,121213,0
2010,699,2,156,"H3","4112",8,175495,175495,10082990,6
2010,699,1,156,"H3","411310",8,671,671,20899,0
2010,699,2,156,"H3","411310",8,212146,212146,8822853,6
2010,699,1,156,"H3","411320",8,23165,23165,246806,0
2010,699,1,156,"H3","411390",8,93256,93256,1022140,0
2010,699,2,156,"H3","411390",8,11208,11208,423571,6
2010,699,1,156,"H3","4114",8,17458,17458,290773,0
2010,699,1,156,"H3","411410",8,10000,10000,233195,0
2010,699,1,156,"H3","411420",8,7458,7458,57577,0
2010,699,1,156,"H3","4115",1,,104847,670872,0
2010,699,2,156,"H3","4115",1,,447,470,4
2010,699,1,156,"H3","411510",8,41678,41678,166120,0
2010,699,1,156,"H3","411520",8,63169,63169,504752,0
2010,699,2,156,"H3","411520",8,447,447,470,6
2010,699,1,156,"H3","4201",8,5793,5793,43786,0
2010,699,2,156,"H3","4201",8,6043,6043,156396,6
2010,699,1,156,"H3","420100",8,5793,5793,43786,0
2010,699,2,156,"H3","420100",8,6043,6043,156396,6
2010,699,1,156,"H3","420219",5,1098464,506556,5706315,4
2010,699,2,156,"H3","420219",1,,197,3804,4
2010,699,1,156,"H3","420222",5,9389252,645001,13107081,4
2010,699,2,156,"H3","420222",1,,1288,47048,4
2010,699,1,156,"H3","420231",8,22044,22044,1826708,6
2010,699,2,156,"H3","420231",8,2387,2387,336899,6
2010,699,1,156,"H3","420232",8,16472,16472,365230,6
2010,699,2,156,"H3","420232",1,,,15385,0
2010,699,1,156,"H3","420239",8,9518,9518,169408,6
2010,699,2,156,"H3","420239",8,1388,1388,45917,6
2010,699,1,156,"H3","420291",8,7299,7299,339628,6
2010,699,1,156,"H3","420292",8,196503,196503,2755006,6
2010,699,2,156,"H3","420292",8,595,595,11910,6
2010,699,1,156,"H3","420299",8,609292,609292,8844403,6
2010,699,2,156,"H3","420299",8,1706,1706,29430,6
2010,699,1,156,"H3","420310",8,18552,18552,210615,0
2010,699,2,156,"H3","420310",8,779,779,82936,6
2010,699,1,156,"H3","420329",8,41299,41299,202230,0
2010,699,2,156,"H3","420329",1,,,1379678,0
2010,699,1,156,"H3","4205",1,,133732,1334120,0
2010,699,2,156,"H3","4205",1,,,431549,0
2010,699,1,156,"H3","420600",8,4694,4694,98181,0
2010,699,2,156,"H3","420600",1,,,106,0
2010,699,1,156,"H3","430130",8,3542,3542,479366,6
2010,699,1,156,"H3","430180",1,,,8327,0
2010,699,1,156,"H3","4302",1,,,468883,0
2010,699,2,156,"H3","4302",1,,9,438,4
2010,699,1,156,"H3","430211",8,13,13,3922,6
2010,699,1,156,"H3","430219",1,,,271081,0
2010,699,2,156,"H3","430219",8,9,9,438,6
2010,699,1,156,"H3","4303",1,,1587,19332,0
2010,699,1,156,"H3","430310",8,72,72,743,0
2010,699,1,156,"H3","4304",8,125412,125412,738315,0
2010,699,1,156,"H3","4401",1,,215000,79035,0
2010,699,2,156,"H3","4401",1,,77353,8449,4
2010,699,1,156,"H3","4402",1,,753000,159045,0
2010,699,2,156,"H3","4402",1,,109955,39129,4
2010,699,1,156,"H3","440210",8,8000,8000,3493,0
2010,699,1,156,"H3","440290",8,745000,745000,155552,0
2010,699,2,156,"H3","440290",8,109955,109955,39129,6
2010,699,1,156,"H3","4403",12,6034,,1813017,0
2010,699,2,156,"H3","4403",12,71,,26304,2
2010,699,1,156,"H3","440320",12,123,,29863,0
2010,699,1,156,"H3","440349",12,4674,2065088,1518397,4
2010,699,1,156,"H3","440410",8,6000,6000,9419,0
2010,699,1,156,"H3","440500",8,37407,37407,25765,0
2010,699,1,156,"H3","4407",1,,883352,716513,4
2010,699,1,156,"H3","440710",12,539,255763,125570,4
2010,699,1,156,"H3","440799",12,454,272607,259531,4
2010,699,1,156,"H3","440831",8,194045,194045,155966,0
2010,699,2,156,"H3","440831",8,144156,144156,591993,6
2010,699,1,156,"H3","440839",8,1135736,1135736,864674,0
2010,699,2,156,"H3","440839",8,57818,57818,229723,6
2010,699,1,156,"H3","440890",8,1052538,1052538,2609731,0
2010,699,2,156,"H3","440890",8,17091,17091,60752,6
2010,699,1,156,"H3","4409",1,,4712395,6718230,0
2010,699,2,156,"H3","4409",1,,9640,23652,4
2010,699,1,156,"H3","440910",8,3296518,3296518,4054729,0
2010,699,1,156,"H3","440929",8,1057784,1057784,2182619,0
2010,699,2,156,"H3","440929",8,9640,9640,23652,6
2010,699,1,156,"H3","4410",8,1995624,1995624,1787900,0
2010,699,2,156,"H3","4410",8,1891,1891,1985,6
2010,699,1,156,"H3","441011",8,1035252,1035252,823808,0
2010,699,2,156,"H3","441011",8,104,104,45,6
2010,699,1,156,"H3","441012",8,152461,152461,97005,0
2010,699,1,156,"H3","441090",8,668541,668541,710936,0
2010,699,2,156,"H3","441090",8,1787,1787,1939,6
2010,699,1,156,"H3","441112",8,2412087,2412087,1188753,0
2010,699,1,156,"H3","441192",8,5690787,5690787,4599022,0
2010,699,1,156,"H3","441194",8,2782132,2782132,1674671,0
2010,699,2,156,"H3","441194",1,,,3618,0
2010,699,1,156,"H3","4412",1,,19298401,20760684,4
2010,699,2,156,"H3","4412",1,,4632,7251,4
2010,699,1,156,"H3","441210",12,35484,1879022,2215237,4
2010,699,1,156,"H3","441231",12,29222,3489984,3431854,4
2010,699,1,156,"H3","441232",12,3205,1242532,1116895,4
2010,699,1,156,"H3","441239",12,6318,2658908,2249499,4
2010,699,1,156,"H3","441294",8,120455,120455,149384,6
2010,699,1,156,"H3","441299",8,9907498,9907498,11597814,6
2010,699,2,156,"H3","441299",8,4632,4632,7251,6
2010,699,1,156,"H3","441300",8,911597,911597,1453405,0
2010,699,1,156,"H3","4415",5,289469,3389839,2369873,4
2010,699,2,156,"H3","4415",5,2694,51971,34963,6
2010,699,1,156,"H3","4416",8,20221,20221,66270,0
2010,699,2,156,"H3","4416",8,2343,2343,20336,6
2010,699,1,156,"H3","441600",8,20221,20221,66270,0
2010,699,2,156,"H3","441600",8,2343,2343,20336,6
2010,699,1,156,"H3","441700",8,117829,117829,331632,0
2010,699,2,156,"H3","441700",1,,,12,0
2010,699,1,156,"H3","4418",8,3872202,3872202,11270573,0
2010,699,2,156,"H3","4418",8,834,834,2759,6
2010,699,1,156,"H3","441810",8,157420,157420,345325,0
2010,699,1,156,"H3","441820",8,956921,956921,3143619,0
2010,699,2,156,"H3","441820",8,718,718,2520,6
2010,699,1,156,"H3","441840",8,127713,127713,558042,0
2010,699,1,156,"H3","441860",8,60810,60810,89013,0
2010,699,1,156,"H3","441871",8,193628,193628,412283,0
2010,699,1,156,"H3","441872",8,158588,158588,378398,0
2010,699,1,156,"H3","441890",8,1435105,1435105,4666328,0
2010,699,2,156,"H3","441890",8,116,116,238,6
2010,699,2,156,"H3","4420",1,,,78232,0
2010,699,1,156,"H3","4420",1,,269696,492839,0
2010,699,1,156,"H3","4421",8,6003982,6003982,10658008,0
2010,699,2,156,"H3","4421",8,88868,88868,321183,6
2010,699,1,156,"H3","45",1,,,295003,0
2010,699,2,156,"H3","45",1,,,52,0
2010,699,1,156,"H3","4501",1,,68453,110750,0
2010,699,1,156,"H3","450110",8,183,183,235,0
2010,699,1,156,"H3","450190",8,68270,68270,110515,0
2010,699,1,156,"H3","4502",8,2043,2043,5184,0
2010,699,1,156,"H3","450200",8,2043,2043,5184,0
2010,699,1,156,"H3","4503",8,41617,41617,114487,0
2010,699,2,156,"H3","4503",8,5,5,52,6
2010,699,1,156,"H3","450390",8,32693,32693,101960,0
2010,699,2,156,"H3","450390",8,5,5,52,6
2010,699,1,156,"H3","4504",8,13125,13125,64582,0
2010,699,1,156,"H3","450490",8,10388,10388,49397,0
2010,699,1,156,"H3","460129",8,26175,26175,59213,0
2010,699,1,156,"H3","460194",8,1000,1000,2927,0
2010,699,1,156,"H3","460199",8,109957,109957,199870,0
2010,699,1,156,"H3","4602",8,258983,258983,612497,0
2010,699,1,156,"H3","460211",8,78612,78612,183353,0
2010,699,1,156,"H3","460212",8,6649,6649,28702,0
2010,699,1,156,"H3","460219",8,119926,119926,237545,0
2010,699,1,156,"H3","460290",8,53796,53796,162898,0
2010,699,1,156,"H3","47",1,,,14591623,0
2010,699,2,156,"H3","47",1,,,1719,0
2010,699,1,156,"H3","470100",8,120000,120000,117405,0
2010,699,1,156,"H3","4702",8,1263000,1263000,1251054,0
2010,699,1,156,"H3","4703",8,3937972,3937972,8802998,0
2010,699,1,156,"H3","470319",8,2012011,2012011,6192798,0
2010,699,1,156,"H3","470329",8,856575,856575,734206,0
2010,699,1,156,"H3","4704",8,3780,3780,8352,0
2010,699,1,156,"H3","470429",8,3780,3780,8352,0
2010,699,1,156,"H3","4705",8,600000,600000,402785,0
2010,699,1,156,"H3","470500",8,600000,600000,402785,0
2010,699,1,156,"H3","470610",8,83084,83084,147492,0
2010,699,2,156,"H3","470620",8,2854,2854,1711,6
2010,699,1,156,"H3","470693",8,801,801,17853,0
2010,699,1,156,"H3","48",1,,,210160818,0
2010,699,2,156,"H3","48",1,,,2729461,0
2010,699,1,156,"H3","4801",8,36220860,36220860,22575091,0
2010,699,1,156,"H3","480100",8,36220860,36220860,22575091,0
2010,699,1,156,"H3","4802",1,,11913272,11152898,0
2010,699,2,156,"H3","4802",1,,,33124,0
2010,699,1,156,"H3","480210",8,1062563,1062563,787407,0
2010,699,2,156,"H3","480210",1,,,8532,0
